Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq
CHEMBL4465203,,,426.52,0.0,3.28,14,C[S+]([O-])c1ccc(-c2cnc3ccc(Nc4cccc(S(C)(=O)=O)c4)nn23)cc1,IC50,'=',236.0,nM,6.63,,,UO_0000065,0,CHEMBL4326139,organism-based format,,CHEMBL4325824,1,Scientific Literature,Medchemcomm,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes assessed as reduction in [3H]hypoxanthine incorporation preincubated for 48 hrs followed by [3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting method,K1,6.63,active,6.63,chloroquine resistant,CQR,active,2,5948
CHEMBL4434874,,,424.27,1.0,7.03,7,FC(F)(F)c1cc(Nc2ccccc2C(F)(F)F)c2cccc(C(F)(F)F)c2n1,IC50,'=',33000.0,nM,4.48,,,UO_0000065,0,CHEMBL4370708,organism-based format,,CHEMBL4368928,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant and mefloquine-sensitive Plasmodium falciparum W2 ring stage form infected in human erythrocytes by spectrophotometric analysis,W2,4.48,inactive,4.48,chloroquine resistant and mefloquine sensitive,"CQR, MEFS",inactive,1,5923
CHEMBL4855763,,,361.37,0.0,4.06,24,Cc1cccc(Nc2ncc([N+](=O)[O-])c(Nc3ccc4nc[nH]c4c3)n2)c1,IC50,'=',780.0,nM,6.11,,,UO_0000065,0,CHEMBL4811093,organism-based format,Erythrocyte,CHEMBL4808251,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition measured after 72 hrs by SYBR green dye based fluorescence analysis,3D7,6.11,active,6.11,chloroquine sensitive,CQS,active,1,7375
CHEMBL294940,,,566.49,2.0,5.5,16,O=C(O)CCCC(=O)N1CCN(c2ccnc3cc(Cl)ccc23)CCN(c2ccnc3cc(Cl)ccc23)CC1,IC50,'=',940.0,nM,6.03,,,UO_0000065,0,CHEMBL754071,organism-based format,,CHEMBL1134480,1,Scientific Literature,J Med Chem,,In vitro growth inhibition of Plasmodium falciparum FcB1R,FcB1-R,6.03,active,6.03,,,active,1,214
CHEMBL4436020,,,405.46,0.0,3.95,54b; CWHM-1008,C[C@H](NC(=O)[C@H]1CNC[C@@H]1c1ccc(C(F)(F)F)cc1)c1ccc(N(C)C)cc1,IC50,'=',46.0,nM,7.34,,,UO_0000065,0,CHEMBL4392025,organism-based format,,CHEMBL4390670,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 measured after 72 hrs by SYBR Green 1 dye based fluorescence assay,3D7,7.34,active,7.34,chloroquine sensitive,CQS,active,2,7375
CHEMBL4438229,,,406.45,0.0,3.35,54a,C[C@H](NC(=O)[C@H]1CNC[C@@H]1c1ccc(C(F)(F)F)nc1)c1ccc(N(C)C)cc1,IC50,'=',140.0,nM,6.85,,,UO_0000065,0,CHEMBL4392025,organism-based format,,CHEMBL4390670,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 measured after 72 hrs by SYBR Green 1 dye based fluorescence assay,3D7,6.85,active,6.85,chloroquine sensitive,CQS,active,1,7375
CHEMBL1631347,,,392.48,0.0,3.19,WR-308291,COc1ccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)cc1N,IC50,'=',0.9,nM,9.05,,,UO_0000065,0,CHEMBL1636523,organism-based format,,CHEMBL1629555,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against drug-resistant Plasmodium falciparum D6 infected in Aotus lemurinus lemurinus monkey,D6,9.05,high_potency,9.05,drug resistant,MDR,elite,4,2297
CHEMBL4877080,,,319.44,0.0,1.72,16,CCCCc1nncc(-c2cnnc(SCCN(C)C)n2)n1,IC50,'=',9.0,nM,8.05,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,8.05,high_potency,8.05,,,elite,1,7375
CHEMBL4875538,,,307.38,0.0,0.77,20,CSc1nncc(-c2cnnc(OC(C)CN(C)C)n2)n1,IC50,'=',32.0,nM,7.5,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,7.49,active,7.49,,,active,1,7375
CHEMBL415017,,,368.43,0.0,2.57,8e,COc1cc(CC2(O)c3ccccc3C3=NCCCN32)cc(OC)c1OC,IC50,'=',16100.0,nM,4.79,,,UO_0000065,0,CHEMBL762015,organism-based format,,CHEMBL1136166,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro inhibitory concentration against Plasmodium falciparum F32,F32,4.79,inactive,4.79,,,inactive,1,186
CHEMBL374558,,,1009.3,,,6,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCCCC(C)Nc3cc(OC)cc4cccnc34)cc2)cc1)C(C)CC,IC50,'=',300.0,nM,6.52,,,UO_0000065,0,CHEMBL911033,organism-based format,,CHEMBL1137305,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2,W2,6.52,active,6.52,chloroquine resistant,CQR,active,2,5923
CHEMBL4096998,,,532.75,2.0,6.58,22,CC(C)(C)c1ccc(S(=O)(=O)n2cc(CCCC(=O)NC34CC5CC(CC(C5)C3)C4)c3ccccc32)cc1,IC50,'=',1690.0,nM,5.77,,,UO_0000065,0,CHEMBL4012319,cell-based format,,CHEMBL4011606,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes measured after 72 hrs by SYBR green 1 dye based fluorescence assay,K1,5.77,inactive,5.77,chloroquine resistant,CQR,inactive,2,5948
CHEMBL194109,,,473.55,0.0,4.4,6,CCOc1cc2ccc3c4cc(OC)c(OC)cc4c[n+](C)c3c2cc1OC,IC50,'=',800.0,nM,6.1,,,UO_0000065,0,CHEMBL837255,organism-based format,,CHEMBL1143522,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro inhibitory concentration against chloroquine-sensitive Plasmodium falciparum K39,K39,6.1,active,6.1,chloroquine sensitive,CQS,active,2,13
CHEMBL4867089,,,359.31,0.0,1.0,25,CN(C)CCOc1nncc(-c2cnnc(OCCC(F)(F)F)n2)n1,IC50,'=',54.0,nM,7.27,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,7.27,active,7.27,,,active,1,7375
CHEMBL4862105,,,362.44,0.0,0.38,38,CC(CN(C)C)Oc1nncc(-c2cnnc(OC(C)CN(C)C)n2)n1,IC50,'=',12000.0,nM,4.92,,,UO_0000065,0,CHEMBL4808462,organism-based format,,CHEMBL4808169,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human red blood cells after 72 hrs by DAPI-staining based assay,3D7,4.92,inactive,4.92,,,inactive,1,7375
CHEMBL373861,,,421.58,0.0,4.97,6c,COc1ccc(C2CC3(N4CCCCC4)CC(O)C2C(c2ccc(OC)cc2)C3)cc1,IC50,'=',4980.0,nM,5.3,,,UO_0000065,0,CHEMBL907010,organism-based format,,CHEMBL1137288,1,Scientific Literature,Bioorg Med Chem Lett,,"Antiprotozoal activity against chloroquine-, pyrimethamine-resistant Plasmodium falciparum K1",K1,5.3,inactive,5.3,chloroquine pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
CHEMBL427054,,,381.52,0.0,4.05,6a,COc1ccc(C2CC3(N(C)C)CC(O)C2C(c2ccc(OC)cc2)C3)cc1,IC50,'=',5500.0,nM,5.26,,,UO_0000065,0,CHEMBL907010,organism-based format,,CHEMBL1137288,1,Scientific Literature,Bioorg Med Chem Lett,,"Antiprotozoal activity against chloroquine-, pyrimethamine-resistant Plasmodium falciparum K1",K1,5.26,inactive,5.26,chloroquine pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
CHEMBL201460,,,296.37,0.0,3.45,"R12C5, 7",CC(C)(C)c1ccc(O)c(/C=N/NC(=O)c2ccccc2)c1,IC50,'=',1300.0,nM,5.89,,,UO_0000065,0,CHEMBL863927,organism-based format,,CHEMBL1147781,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum FcB1,FcB1,5.89,inactive,5.89,chloroquine resistant,CQR,inactive,1,748
CHEMBL86727,,,572.22,2.0,5.22,15,Cc1c(C)c(C)c(S(=O)(=O)NCCCN2CCN(CCCNc3ccnc4cc(Cl)ccc34)CC2)c(C)c1C,IC50,'=',16.9,nM,7.77,,,UO_0000065,0,CHEMBL869193,organism-based format,,CHEMBL1146023,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum FcB1,FcB1,7.77,high_potency,7.77,chloroquine resistant,CQR,elite,2,748
CHEMBL86583,,,440.01,0.0,2.25,19,CS(=O)(=O)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,IC50,'=',187.0,nM,6.73,,,UO_0000065,0,CHEMBL869193,organism-based format,,CHEMBL1146023,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum FcB1,FcB1,6.73,active,6.73,chloroquine resistant,CQR,active,1,748
CHEMBL4074523,,,620.87,2.0,7.8,2m,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)Oc1cc(C)ccc1C,IC50,'=',3000.0,nM,5.52,,,UO_0000065,0,CHEMBL4042877,assay format,,CHEMBL4041542,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum NF54 by LDH assay,NF54,5.52,inactive,5.52,chloroquine sensitive,CQS,inactive,2,4725
CHEMBL4061097,,,352.35,0.0,1.19,13; VL26,COc1ccc(C(=O)N/N=C/c2c(C)[n+]([O-])c3ccccc3[n+]2[O-])cc1,IC50,'=',27800.0,nM,4.56,,,UO_0000065,0,CHEMBL4011121,assay format,,CHEMBL4007490,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive/sulfadoxine-resistant Plasmodium falciparum 3D7 by [3H]-hypoxanthine incorporation assay,3D7,4.56,inactive,4.56,chloroquine sensitive/sulfadoxine resistant,"CQS, SXDR",inactive,2,7375
CHEMBL4780856,,,279.34,0.0,2.93,42,COc1nc2ccccc2cc1CNCc1cccnc1,IC50,'=',13400.0,nM,4.87,,,UO_0000065,0,CHEMBL4738337,organism-based format,,CHEMBL4732220,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition,3D7,4.87,inactive,4.87,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL182115,,,440.94,0.0,3.15,10,CC(C)(C)NC(=O)CN(CCNc1ccnc2cc(Cl)ccc12)C(=O)c1cnccn1,IC50,'=',710.0,nM,6.15,,,UO_0000065,0,CHEMBL837250,organism-based format,,CHEMBL1137111,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D10,D10,6.15,active,6.15,chloroquine sensitive,CQS,active,3,1503
CHEMBL373109,,,282.77,0.0,3.61,T5,Cc1ccc2c(c1)cc1[nH]c3ccccc3c1[n+]2C,IC50,'=',419.0,nM,6.38,,,UO_0000065,0,CHEMBL1016909,organism-based format,,CHEMBL1154474,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1,K1,6.38,active,6.38,chloroquine resistant,CQR,active,1,5948
CHEMBL554847,,,358.74,0.0,3.12,T14,C[n+]1c2ccccc2cc2[nH]c3cc([N+](=O)[O-])cc([N+](=O)[O-])c3c21,IC50,'=',650.0,nM,6.19,,,UO_0000065,0,CHEMBL1016909,organism-based format,,CHEMBL1154474,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1,K1,6.19,active,6.19,chloroquine resistant,CQR,active,1,5948
CHEMBL457347,,,375.93,0.0,4.85,T29,CN(C)CCCC(=O)Nc1ccc2c(c1)Sc1ccc(Cl)cc1N2C,IC50,'=',7000.0,nM,5.16,,,UO_0000065,0,CHEMBL1016909,organism-based format,,CHEMBL1154474,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1,K1,5.15,inactive,5.15,chloroquine resistant,CQR,inactive,1,5948
CHEMBL191371,,,424.55,1.0,4.31,12e,CC(C)CONC(=N)Nc1ccc2c(c1)Cc1cc(NC(=N)NOCC(C)C)ccc1-2,IC50,'=',351.0,nM,6.46,,,UO_0000065,0,CHEMBL833980,organism-based format,,CHEMBL1144346,1,Scientific Literature,J Med Chem,,In vitro antiprotozoal activity for Plasmodium falciparum K1,K1,6.45,active,6.45,,,active,1,5948
CHEMBL500540,,,667.29,2.0,8.0,1,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](OC(C)=O)C[C@@H]4C[C@H](Nc5ccnc6cc(Cl)ccc56)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,IC50,'=',107.72,nM,6.97,,,UO_0000065,0,CHEMBL997858,organism-based format,,CHEMBL1155893,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum W2,W2,6.97,active,6.97,chloroquine resistant,CQR,active,3,5923
CHEMBL468588,,,397.95,1.0,5.02,11,O=C(CC12CC3CC(CC(C3)C1)C2)NCCNc1ccnc2cc(Cl)ccc12,IC50,'=',78.5,nM,7.11,,,UO_0000065,0,CHEMBL997856,organism-based format,,CHEMBL1155893,1,Scientific Literature,J Med Chem,,"Antimalarial activity against chloroquine,mefloquine-sensitive Plasmodium falciparum D6",D6,7.11,active,7.11,chloroquine mefloquine sensitive,"CQS, MEFS",active,3,2297
CHEMBL478531,,,300.36,0.0,0.86,4k,COC(=O)c1ccc(N)c(C#CC2(O)CN3CCC2CC3)c1,IC50,'=',10900.0,nM,4.96,,,UO_0000065,0,CHEMBL962001,organism-based format,,CHEMBL1137637,1,Scientific Literature,Antimicrob Agents Chemother,,Antiplasmodial activity after 48 hrs against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 in human erythrocytes by [3H]hypoxanthine uptake,K1,4.96,inactive,4.96,chloroquine and pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
CHEMBL1800838,,,397.43,0.0,3.26,9,C[C@H](N)C(=O)N1CCn2c(nc(-c3ccc(F)cc3)c2Nc2ccc(F)cc2)C1,IC50,'=',90.0,nM,7.05,,,UO_0000065,0,CHEMBL1803331,organism-based format,,CHEMBL1800027,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as decrease in parasitemia after 72 hrs,3D7,7.05,active,7.05,,,active,2,7375
CHEMBL1800780,,,393.47,0.0,3.51,14,CC(C)(N)C(=O)N1CCn2c(nc(-c3ccccc3)c2Nc2ccc(F)cc2)C1,IC50,'=',200.0,nM,6.7,,,UO_0000065,0,CHEMBL1803331,organism-based format,,CHEMBL1800027,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as decrease in parasitemia after 72 hrs,3D7,6.7,active,6.7,,,active,2,7375
CHEMBL1800831,,,383.4,0.0,2.87,18,NCC(=O)N1CCn2c(nc(-c3cccc(F)c3)c2Nc2ccc(F)cc2)C1,IC50,'=',30.0,nM,7.52,,,UO_0000065,0,CHEMBL1803332,organism-based format,,CHEMBL1800027,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum W2 infected in human erythrocytes assessed as decrease in parasitemia after 72 hrs,W2,7.52,high_potency,7.52,,,elite,2,5923
CHEMBL3813828,,,433.64,0.0,4.59,20a,CCN(CC)CC(=O)N1CCC2(N(C)C)CC(c3ccccc3)C1C(c1ccccc1)C2,IC50,'=',1300.0,nM,5.89,,,UO_0000065,0,CHEMBL3815294,organism-based format,,CHEMBL3813611,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine/pyrimethamine resistant Plasmodium falciparum K1 infected in human red blood cells after 48 hrs by [3H]hypoxanthine incorporation assay,K1,5.89,inactive,5.89,chloroquine/pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
CHEMBL1796539,,,405.49,1.0,6.17,10j,CCCc1ccc(NCc2ccc(C3OOC(c4ccc(C)cc4)OO3)cc2)cc1,IC50,'=',5670.0,nM,5.25,,,UO_0000065,0,CHEMBL1798901,organism-based format,,CHEMBL1795212,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum D6 assessed as plasmodial LDH activity after 72 hrs,D6,5.25,inactive,5.25,,,inactive,2,2297
CHEMBL525743,,,434.57,0.0,4.54,(+/-)-16b,CCCCCCCCCCOC(=O)C[C@@H]1C[C@@H](O)C[C@]2(CCC3(C=CC(=O)C=C3)O2)O1,IC50,'=',1364.0,nM,5.87,,,UO_0000065,0,CHEMBL1006439,organism-based format,,CHEMBL1156632,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7 in human erythrocytes after 48hrs by [3H]hypoxanthine uptake,3D7,5.87,inactive,5.87,,,inactive,1,7375
CHEMBL1802866,,,319.29,0.0,2.75,7a,N#Cc1c(C(F)(F)F)cc(NCCN)n2c1nc1ccccc12,IC50,'=',3090.0,nM,5.51,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,5.51,inactive,5.51,multidrug resistant,MDR,inactive,1,5948
CHEMBL1802550,,,417.94,1.0,5.43,10c,CCN(CC)CCNc1cc(-c2ccc(Cl)cc2)c(C#N)c2nc3ccccc3n12,IC50,'=',60.0,nM,7.22,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,7.22,active,7.22,multidrug resistant,MDR,active,1,5948
CHEMBL4072711,,,387.44,0.0,4.1,5g,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(=O)c2cccnc2)cc1C,IC50,'=',63.0,nM,7.2,,,UO_0000065,0,CHEMBL3994339,assay format,,CHEMBL3992561,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum MRC-2 schizont infected in RBC measured after 24 to 30 hrs hrs by giemsa staining based light microscopic method,MRC-2,7.2,active,7.2,chloroquine sensitive,CQS,active,2,41
CHEMBL1796570,,,414.5,0.0,4.24,12q,Cc1ccc(C2OOC(c3ccc(C(=O)NCCCCCCCN)cc3)OO2)cc1,IC50,'=',5130.0,nM,5.29,,,UO_0000065,0,CHEMBL1798901,organism-based format,,CHEMBL1795212,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum D6 assessed as plasmodial LDH activity after 72 hrs,D6,5.29,inactive,5.29,,,inactive,2,2297
CHEMBL1774630,,,975.27,3.0,4.48,12j,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCNC(=O)NC(C)c2cccc3ccccc23)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',46.0,nM,7.34,,,UO_0000065,0,CHEMBL1775722,organism-based format,,CHEMBL1772969,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235 after 48 hrs by [3H]hypoxanthine incorporation assay,TM91-C235,7.34,active,7.34,multidrug resistant,MDR,active,3,580
CHEMBL92305,,,413.26,1.0,5.73,3e,O=[N+]([O-])c1ccc(-c2c[nH]cc2C(c2ccc(Cl)cc2Cl)n2ccnc2)cc1,IC50,'=',480.0,nM,6.32,,,UO_0000065,0,CHEMBL4272724,organism-based format,,CHEMBL4270551,1,Scientific Literature,Eur J Med Chem,,Antiprotozoal activity against erythrocytic stage of chloroquine and pyrimethamine resistant Plasmodium falciparum K1 assessed as reduction in [3H]-hypoxanthine incorporation preincubated for 24 hrs followed by [3H]-hypoxanthine addition measured after 24 hrs by scintillation counting method,K1,6.32,active,6.32,erythrocytic stage of chloroquine and pyrimethamine resistant,"CQR, PYRR",active,1,5948
CHEMBL4868886,,,188.22,0.0,1.64,"5a, Diastereomeric mixture (55:45)",CC(=O)OC1CC(C(C)(C)C)OO1,IC50,'=',20.0,nM,7.7,,,UO_0000065,0,CHEMBL4823054,organism-based format,,CHEMBL4819148,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite growth,3D7,7.7,high_potency,7.7,,,elite,1,7375
CHEMBL1782109,,,294.74,0.0,4.18,18,O=C(/C=C/c1cc2ccccc2nc1Cl)c1ccccn1,IC50,'=',31980.0,nM,4.5,,,UO_0000065,0,CHEMBL1785684,organism-based format,,CHEMBL1781903,1,Scientific Literature,Eur J Med Chem,,Antimicrobial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of [3H] hypoxanthine incorporation after 24 hrs by scintillation counting,3D7,4.5,inactive,4.5,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL1830993,,,445.01,1.0,6.2,13,CN(Cc1ccc(N(C)C)cc1)Cc1ccccc1CNc1ccnc2cc(Cl)ccc12,IC50,'=',178.0,nM,6.75,,,UO_0000065,0,CHEMBL1831540,organism-based format,,CHEMBL1828581,1,Scientific Literature,J Med Chem,,Antimalarial activity against erythrocyte stages of chloroquine-sensitive Plasmodium falciparum D10 infected in human erythrocytes by lactate dehydrogenase assay,D10,6.75,active,6.75,erythrocyte stages of chloroquine sensitive,CQS,active,2,1503
CHEMBL4754470,,,426.52,0.0,3.51,20,CN1CCC(N2CCCN(c3nccc4[nH]c(-c5ccc(F)c(F)c5)nc34)CC2)CC1,IC50,'=',35.0,nM,7.46,,,UO_0000065,0,CHEMBL4704380,organism-based format,,CHEMBL4699593,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug-sensitive asexual blood stage Plasmodium falciparum NF54 strain assessed as reduction in parasite growth after 72 hrs by NBT reagent based LDH assay,NF54,7.46,active,7.46,multidrug sensitive,MDS,active,2,4725
CHEMBL4740612,,,462.5,0.0,4.0,30,CN1CCN(C2CCN(c3nccc4[nH]c(-c5ccc(F)c(C(F)(F)F)c5)nc34)CC2)CC1,IC50,'=',58.0,nM,7.24,,,UO_0000065,0,CHEMBL4704380,organism-based format,,CHEMBL4699593,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug-sensitive asexual blood stage Plasmodium falciparum NF54 strain assessed as reduction in parasite growth after 72 hrs by NBT reagent based LDH assay,NF54,7.24,active,7.24,multidrug sensitive,MDS,active,2,4725
CHEMBL4789461,,,426.52,0.0,3.87,47,CN1CCN([C@H]2CC[C@H](Nc3nccc4[nH]c(-c5cc(F)cc(F)c5)nc34)CC2)CC1,IC50,'=',130.0,nM,6.89,,,UO_0000065,0,CHEMBL4704380,organism-based format,,CHEMBL4699593,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug-sensitive asexual blood stage Plasmodium falciparum NF54 strain assessed as reduction in parasite growth after 72 hrs by NBT reagent based LDH assay,NF54,6.89,active,6.89,multidrug sensitive,MDS,active,2,4725
CHEMBL1834888,,,300.31,0.0,2.43,11,OC1(Cc2ccc(F)cc2F)c2ccccc2C2=NCCN21,IC50,'=',33300.0,nM,4.48,,,UO_0000065,0,CHEMBL1840103,organism-based format,,CHEMBL1833920,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human O positive erythrocytes after 48 hrs by SYBR green-I based fluorescence assay,3D7,4.48,inactive,4.48,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL207335,,,298.77,0.0,2.8,3,OC1(Cc2ccccc2Cl)c2ccccc2C2=NCCN21,IC50,'=',15200.0,nM,4.82,,,UO_0000065,0,CHEMBL1840103,organism-based format,,CHEMBL1833920,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human O positive erythrocytes after 48 hrs by SYBR green-I based fluorescence assay,3D7,4.82,inactive,4.82,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL1076008,,,634.19,2.0,8.22,16,CCN(CC)CCNc1nc(Nc2ccccc2)nc(Nc2ccc(Nc3c4ccc(Cl)cc4nc4ccc(OC)cc34)cc2)n1,IC50,'=',21.78,nM,7.66,,,UO_0000065,0,CHEMBL1115717,organism-based format,,CHEMBL1153706,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs,3D7,7.66,high_potency,7.66,chloroquine sensitive,CQS,elite,1,7375
CHEMBL4643896,,,644.76,2.0,4.04,7,C=C1[C@@]23CC(=O)C[C@@H](c4ccoc4)[C@]2(C)C[C@@H](OC(C)=O)[C@]1(O)[C@@]1(C)[C@@H](O3)[C@@H](OC(=O)[C@H](C)CC)[C@H](O)C(C)(C)[C@@H]1CC(=O)OC,IC50,'=',23100.0,nM,4.64,,,UO_0000065,0,CHEMBL4621226,organism-based format,,CHEMBL4619768,1,Scientific Literature,J Nat Prod,,Antimalarial activity against chloroquine-sensitive ring-stage Plasmodium falciparum Dd2 incubated for 72 hrs by SYBR green1 dye-based assay,Dd2,4.64,inactive,4.64,chloroquine sensitive,CQS,inactive,1,3864
CHEMBL1812875,,,295.39,0.0,4.06,27,CCCCc1ccc(/C=C2\N=C(c3ccc[nH]3)C=C2OC)[nH]1,IC50,'=',1590.0,nM,5.8,,,UO_0000065,0,CHEMBL1816226,organism-based format,,CHEMBL1811838,1,Scientific Literature,J Med Chem,,Antimalarial activity multidrug-resistant Plasmodium falciparum Dd2 after 72 hrs by SYBR Green I based fluorescence assay,Dd2,5.8,inactive,5.8,multidrug resistant,MDR,inactive,2,3864
