Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq,strain_norm
CHEMBL2180991,,,316.33,0.0,1.81,6,O=C(NO)C(Cc1ccccc1)C(=O)NCc1cccc(F)c1,IC50,'=',24700.0,nM,4.61,,,UO_0000065,0,CHEMBL2185057,organism-based format,,CHEMBL2176899,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1 infected in human O positive erythrocytes under low oxygen atmosphere after 72 hrs by spectrophotometric analysis,K1,4.61,inactive,4.61,,,<=5.0,1,5948,K1
CHEMBL270522,,,492.06,1.0,6.94,26,COc1c(C)c(CN(CCNc2ccnc3cc(Cl)ccc23)CC(C)C)c(OC)c2ccccc12,IC50,'=',40.6,nM,7.39,,,UO_0000065,0,CHEMBL931167,organism-based format,,CHEMBL1142355,1,Scientific Literature,J Med Chem,,Antiparasitic activity against chloroquine-resistant Plasmodium falciparum K1,K1,7.39,active,7.39,chloroquine resistant,CQR,6.0-7.5,2,5948,K1
CHEMBL469011,,,393.79,1.0,6.12,"6k, GW-308678",Cc1[nH]c(C)c(-c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)c(=O)c1Cl,IC50,'=',2.5,nM,8.6,,,UO_0000065,0,CHEMBL989660,organism-based format,,CHEMBL1150240,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum FCR3-A infected erythrocytes as [3H]hypoxanthine incorporation,FcR3-A,8.6,high_potency,8.6,,,>=7.5,3,4,FcR3-A
CHEMBL537247,,,290.75,0.0,2.24,23a,N=C(N)Nc1ccc(NC(=O)c2ccccc2)cc1,IC50,'=',10400.0,nM,4.98,,,UO_0000065,0,CHEMBL933420,organism-based format,,CHEMBL1141653,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 in [3H]hypoxanthine incorporation assay,K1,4.98,inactive,4.98,,,<=5.0,1,5948,K1
CHEMBL498515,(+)-ACULEATIN B,,418.62,1.0,6.17,(+)-aculeatin B,CCCCCCCCCCCCC[C@H]1C[C@@H](O)C[C@]2(CCC3(C=CC(=O)C=C3)O2)O1,IC50,'=',430.0,nM,6.37,,,UO_0000065,0,CHEMBL1006444,organism-based format,,CHEMBL1156632,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,6.37,active,6.37,,,6.0-7.5,2,5948,K1
CHEMBL3403643,,,314.35,0.0,3.51,8,Cc1nn2c(Nc3cccc4cccnc34)c(C#N)cnc2c1C,IC50,'=',27.0,nM,7.57,,,UO_0000065,0,CHEMBL3406877,organism-based format,,CHEMBL3400088,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 by SYBR green-based assay,K1,7.57,high_potency,7.57,multidrug resistant,MDR,>=7.5,2,5948,K1
CHEMBL4159932,,,526.51,2.0,-1.12,10c,COc1ccc(N/N=C2\C(=O)N(Cc3cn(O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)nn3)c3ccccc32)cc1,IC50,'=',5200.0,nM,5.28,,,UO_0000065,0,CHEMBL4156209,organism-based format,,CHEMBL4152321,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes after 72 hrs by SYBR Green 1 staining based fluorescence assay,K1,5.28,inactive,5.28,chloroquine resistant,CQR,5.0-6.0,2,5948,K1
CHEMBL373412,,,305.34,0.0,2.58,18b,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)o3)cn2)cc1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,0,CHEMBL869198,organism-based format,,CHEMBL1146034,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against Plasmodium falciparum K1,K1,5.0,inactive,5.0,,,<=5.0,1,5948,K1
CHEMBL3356376,,,590.99,2.0,7.71,2,Clc1ccc(Nc2cc3nc4ccccc4n(-c4ccc(Cl)cc4)c-3c/c2=N/CC23CCCN2CCC3)cc1,IC50,'=',620.0,nM,6.21,,,UO_0000065,0,CHEMBL3377298,organism-based format,,CHEMBL3351819,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 assessed as inhibition of parasite growth after 72 hrs by parasite lactate dehydrogenase assay,D10,6.21,active,6.21,chloroquine sensitive,CQS,6.0-7.5,2,1503,D10
CHEMBL572273,,,344.41,0.0,4.03,26,CCCCC(=O)OCC(C)(C)CC1=C(O)C(=O)c2ccccc2C1=O,IC50,'=',580.0,nM,6.24,,,UO_0000065,0,CHEMBL1040042,organism-based format,,CHEMBL1156821,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in erythrocytes after 48 hrs by [3H]hypoxanthine incorporation assay,K1,6.24,active,6.24,multidrug resistant,MDR,6.0-7.5,1,5948,K1
CHEMBL3329590,,,442.47,1.0,1.15,8e,O=C(/C=C/c1ccc(NC(=O)Nc2ccccc2)cc1)C[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,'=',7660.0,nM,5.12,,,UO_0000065,0,CHEMBL3363211,organism-based format,,CHEMBL3351535,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against Plasmodium falciparum K1 after 72 hrs by SYBR Green fluorescence assay,K1,5.12,inactive,5.12,,,5.0-6.0,2,5948,K1
CHEMBL1684455,,,348.88,0.0,4.95,15.HCl,Nc1c2c(nc3ccccc13)CC1C=C(c3ccccc3)CC2C1,IC50,'=',7120.0,nM,5.15,,,UO_0000065,0,CHEMBL1685456,organism-based format,,CHEMBL1681701,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,5.15,inactive,5.15,chloroquine resistant,CQR,5.0-6.0,1,5948,K1
CHEMBL2146552,,,435.93,1.0,5.63,17a,Fc1ccc(-c2nc(CNc3ccnc4cc(Cl)ccc34)[nH]c2CN2CCCC2)cc1,IC50,'=',25.7,nM,7.59,,,UO_0000065,0,CHEMBL2150333,organism-based format,,CHEMBL2146461,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human red blood cells after 72 hrs by parasite lactate dehydrogenase assay,D10,7.59,high_potency,7.59,chloroquine sensitive,CQS,>=7.5,2,1503,D10
CHEMBL3824217,,,436.55,1.0,6.9,14,CC(Oc1nc(C(Cl)(Cl)Cl)nc2ccccc12)c1ccc(Cl)cc1Cl,IC50,'=',4200.0,nM,5.38,,,UO_0000065,0,CHEMBL3826384,organism-based format,,CHEMBL3822443,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine/purimethamine/proguanil-resistant Plasmodium falciparum K1 infected in human A+ erythrocytes assessed as reduction in parasitaemia measured after 72 hrs by SYBR Green I fluorescence-based assay,K1,5.38,inactive,5.38,chloroquine/purimethamine/proguanil resistant,"CQR, PRGR, PUMR",5.0-6.0,1,5948,K1
CHEMBL137883,,,304.29,0.0,3.88,5,COc1ccc(C(=O)/C=C/c2ccc(F)cc2F)c(OC)c1,IC50,'=',6200.0,nM,5.21,,,UO_0000065,0,CHEMBL880957,organism-based format,,CHEMBL1134841,1,Scientific Literature,J Med Chem,,Inhibition of [3H]hypoxanthine incorporation in Plasmodium falciparum K1,K1,5.21,inactive,5.2,,,5.0-6.0,6,5948,K1
CHEMBL189383,,,508.62,2.0,5.1,11e,CCOC(=O)N/C(=N/C(C)C)Nc1ccc2c(c1)Cc1cc(N/C(=N\C(C)C)NC(=O)OCC)ccc1-2,IC50,'=',6300.0,nM,5.2,,,UO_0000065,0,CHEMBL833980,organism-based format,,CHEMBL1144346,1,Scientific Literature,J Med Chem,,In vitro antiprotozoal activity for Plasmodium falciparum K1,K1,5.2,inactive,5.2,,,5.0-6.0,1,5948,K1
CHEMBL1800559,,,423.44,1.0,5.07,4h,CCNCCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,IC50,'=',116.0,nM,6.94,,,UO_0000065,0,CHEMBL1804019,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,6.94,active,6.94,,,6.0-7.5,10,5948,K1
CHEMBL212783,,,304.35,0.0,3.18,18a,N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)o3)cc2)cc1,IC50,'=',1000.0,nM,6.0,,,UO_0000065,0,CHEMBL869198,organism-based format,,CHEMBL1146034,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against Plasmodium falciparum K1,K1,6.0,active,6.0,,,5.0-6.0,1,5948,K1
CHEMBL3216031,,,451.4,0.0,2.62,18,c1cc(C2=NCCN2)ccc1OCCCCOc1ccc(C2=NCCN2)cc1,IC50,'=',31.0,nM,7.51,,,UO_0000065,0,CHEMBL961733,organism-based format,,CHEMBL1153346,1,Scientific Literature,J Med Chem,,Antiprotozoal activity after 48 hrs against chloroquine-resistant Plasmodium falciparum K1 infected erythrocytes by [3H]hypoxanthine uptake,K1,7.51,high_potency,7.51,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL3216454,,,430.34,0.0,1.63,33,c1cc(C2=NCCN2)cc(-n2cc(-c3ccc(C4=NCCN4)cc3)nn2)c1,IC50,'=',95.0,nM,7.02,,,UO_0000065,0,CHEMBL1046935,organism-based format,,CHEMBL1156777,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human erythrocytes after 48 hrs assessed as [3H]hypoxanthine incorporation by liquid scintillation counting,K1,7.02,active,7.02,chloroquine resistant,CQR,6.0-7.5,1,5948,K1
CHEMBL578399,,,360.55,0.0,4.89,rac-9b,CN1CCC2(N3CCCC3)CC(c3ccccc3)C1C(c1ccccc1)C2,IC50,'=',1720.0,nM,5.76,,,UO_0000065,0,CHEMBL1045775,organism-based format,,CHEMBL1154680,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 by microplate assay,K1,5.76,inactive,5.76,chloroquine and pyrimethamine resistant,"CQR, PYRR",5.0-6.0,1,5948,K1
CHEMBL565868,,,267.28,0.0,2.83,18,COc1ccc2c(c1)C(=O)C(c1ccc(C)cc1)=[N+]2[O-],IC50,'=',20.0,nM,7.7,,,UO_0000065,0,CHEMBL1047865,organism-based format,,CHEMBL1156797,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1 assessed as [3H]hypoxanthine incorporation by scintillation counting,K1,7.7,high_potency,7.7,,,>=7.5,3,5948,K1
CHEMBL2435552,,,411.47,0.0,2.97,49,CN(Cc1ccccc1)C(=O)Cc1cn(CNc2ccnc3cc(C#N)ccc23)nn1,IC50,'=',15057.0,nM,4.82,,,UO_0000065,0,CHEMBL2438822,organism-based format,,CHEMBL2434909,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 after 48 hrs,K1,4.82,inactive,4.82,chloroquine resistant,CQR,<=5.0,2,5948,K1
CHEMBL2435550,,,471.61,0.0,4.8,47,N#Cc1ccc2c(NCn3cc(CC(=O)N(C4CCCCC4)C4CCCCC4)nn3)ccnc2c1,IC50,'=',2599.0,nM,5.58,,,UO_0000065,0,CHEMBL2438823,organism-based format,,CHEMBL2434909,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D10 after 48 hrs,D10,5.59,inactive,5.59,chloroquine sensitive,CQS,5.0-6.0,2,1503,D10
CHEMBL4062455,,,661.71,2.0,8.49,2i,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)Oc1ccc(Cl)c(Cl)c1,IC50,'=',2200.0,nM,5.66,,,UO_0000065,0,CHEMBL4042878,assay format,,CHEMBL4041542,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 by [3H]hypoxanthine incorporation assay,K1,5.66,inactive,5.66,chloroquine resistant,CQR,5.0-6.0,2,5948,K1
CHEMBL3235672,,,668.63,2.0,9.49,"12{2,2,3}",COC(=O)/C(C)=C/c1ccc(Oc2ccc(N/C(=N/c3cccc(Cl)c3)NCCCCNc3ccnc4cc(Cl)ccc34)cc2)cc1,IC50,'=',66.76,nM,7.17,,,UO_0000065,0,CHEMBL3240879,organism-based format,,CHEMBL3232804,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay,K1,7.18,active,7.18,chloroquine resistant,CQR,6.0-7.5,2,5948,K1
CHEMBL4865981,,,293.12,0.0,3.51,9,BrC1=NOC(c2ncc(-c3ccccc3)o2)C1,IC50,'=',32200.0,nM,4.49,,,UO_0000065,0,CHEMBL4840215,organism-based format,,CHEMBL4837267,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against chloroquine sensitive Plasmodium falciparum D10 infected in human red blood cells assessed as reduction in parasite growth measured after 72 hrs by parasite lactate dehydrogenase assay,D10,4.49,inactive,4.49,chloroquine sensitive,CQS,<=5.0,2,1503,D10
CHEMBL3781870,,,402.88,1.0,5.8,(S)-1,O=C(O[C@H](Cn1ccnc1)c1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,IC50,'=',2100.0,nM,5.68,,,UO_0000065,0,CHEMBL3783537,organism-based format,,CHEMBL3779855,1,Scientific Literature,Eur J Med Chem,,Antiparasitic activity against chloroquine-resistant erythrocytic stage of Plasmodium falciparum K1 infected in human RPMI1640 cells after 72 hrs by NBT staining based spectroscopic analysis,K1,5.68,inactive,5.68,chloroquine resistant,CQR,5.0-6.0,1,5948,K1
CHEMBL5285111,,,498.68,1.0,6.09,18,Cc1noc(-c2ccc(CCN3CCC(Nc4nc5ccccc5n4CC4CCCCC4)CC3)cc2)n1,IC50,'=',156.0,nM,6.81,,,UO_0000065,0,CHEMBL5239928,organism-based format,,CHEMBL5236628,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug resistant Plasmodium falciparum K1 incubated for 72 hrs by microplate reader assay,K1,6.81,active,6.81,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL2331634,,,670.77,3.0,5.03,9g,COc1cc(NC(C)CCCNC(c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)cc2)c2nnnn2C(C)(C)C)c2ncccc2c1,IC50,'=',2042.0,nM,5.69,,,UO_0000065,0,CHEMBL2344483,organism-based format,,CHEMBL2331487,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against Plasmodium falciparum K1 assessed as inhibition of [3H] hypoxanthine uptake by liquid scintillation counting,K1,5.69,inactive,5.69,,,5.0-6.0,1,5948,K1
CHEMBL3309526,,,386.88,0.0,3.27,8d,Cn1cc(O)c(=O)cc1CNCCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',720.0,nM,6.14,,,UO_0000065,0,CHEMBL3368881,organism-based format,,CHEMBL3352080,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against Plasmodium falciparum K1 infected in erythrocytes assessed as [3H]hypoxanthine incorporation after 24 hrs by microbeta scintillation counting analysis,K1,6.14,active,6.14,,,6.0-7.5,2,5948,K1
CHEMBL2414259,,,500.05,2.0,5.96,14,CC(C)(C)n1nnnc1C(NCCCNc1ccnc2cc(Cl)ccc12)c1cccc2ccccc12,IC50,'=',170.2,nM,6.77,,,UO_0000065,0,CHEMBL2415451,organism-based format,,CHEMBL2413038,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 after 72 hrs by MSF assay,K1,6.77,active,6.77,chloroquine resistant,CQR,6.0-7.5,2,5948,K1
CHEMBL4582854,,,514.49,1.0,4.43,34,C[C@H]1CN(C(=O)c2ccnc(Nc3nc4cnc(Nc5ccc(F)c(C(F)(F)F)c5)cc4[nH]3)c2)CCN1,IC50,'=',340.0,nM,6.47,,,UO_0000065,0,CHEMBL4310137,organism-based format,,CHEMBL4308849,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 after 48 hrs by lactate dehydrogenase assay,K1,6.47,active,6.47,,,6.0-7.5,2,5948,K1
CHEMBL1800561,,,449.48,1.0,5.55,4j,N#Cc1c(-c2ccc(C(F)(F)F)cc2)cc(NCCN2CCCC2)n2c1nc1ccccc12,IC50,'=',53.0,nM,7.28,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,7.28,active,7.28,multidrug resistant,MDR,6.0-7.5,1,5948,K1
CHEMBL4853871,,,540.69,1.0,4.39,46,O=C(c1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1)N1CCNCC1,IC50,'=',1136.0,nM,5.95,,,UO_0000065,0,CHEMBL4839280,organism-based format,,CHEMBL4837244,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against multi drug resistant synchronized Plasmodium falciparum K1 late trophozoite stage assessed as reduction in parasite survival incubated for 72 hrs under hypoxic condition by parasite lactate dehydrogenase based NBT microplate reader assay,K1,5.94,inactive,5.94,multi drug resistant,MDR,5.0-6.0,2,5948,K1
CHEMBL597163,,,403.06,0.0,3.39,222,CC[n+]1ccc2c(c1)[nH]c1c(Br)cccc12,IC50,'=',6624.0,nM,5.18,,,UO_0000065,0,CHEMBL5097888,organism-based format,,CHEMBL5096184,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,5.18,inactive,5.18,,,5.0-6.0,2,5948,K1
CHEMBL550484,4-NEROLIDYLCATECHOL,,300.44,1.0,5.62,146,C=CC(C)(C/C=C(\C)CCC=C(C)C)c1ccc(O)c(O)c1,IC50,'=',670.0,nM,6.17,,,UO_0000065,0,CHEMBL1177465,organism-based format,,CHEMBL1177693,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1,K1,6.17,active,6.17,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL1223865,,,460.71,0.0,4.36,9a,CCN1CCN(CCN2CCC3(N(C)C)CC(c4ccccc4)C2C(c2ccccc2)C3)CC1,IC50,'=',340.0,nM,6.47,,,UO_0000065,0,CHEMBL1226106,organism-based format,,CHEMBL1221362,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 infected in human blood by [3H]hypoxanthine incorporation assay,K1,6.47,active,6.47,,,6.0-7.5,1,5948,K1
CHEMBL1834217,,,463.5,1.0,5.94,3i,CCN(CC)c1ccc2nc3c4ccccc4/c(=N\c4ccc([N+](=O)[O-])cc4C#N)cc-3oc2c1,IC50,'=',205.0,nM,6.69,,,UO_0000065,0,CHEMBL1837079,organism-based format,,CHEMBL1833875,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum K1 at pH 7.4 by microplate assay,K1,6.69,active,6.69,,,6.0-7.5,1,5948,K1
CHEMBL1275823,,,267.33,0.0,3.52,41b,CC1=N[C@H](C)Cc2c(-c3ccc(O)cc3)ccc(O)c21,IC50,'=',9910.0,nM,5.0,,,UO_0000065,0,CHEMBL1285662,organism-based format,,CHEMBL1275325,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1,K1,5.0,inactive,5.0,,,<=5.0,1,5948,K1
CHEMBL1213687,,,1066.4,,,1,CCCCNC(=O)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)NCCCC(C)Nc3cc(OC)cc4cccnc34)cc2)cc1)[C@@H](C)CC,IC50,'=',400.0,nM,6.4,,,UO_0000065,0,CHEMBL2072164,organism-based format,,CHEMBL2069175,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10,D10,6.4,active,6.4,chloroquine sensitive,CQS,6.0-7.5,4,1503,D10
CHEMBL4448123,,,357.36,0.0,2.12,4,COc1cc2c(c(OC)c1O)CCN1C(=O)c3c(ccc(O)c3O)C[C@@H]21,IC50,'=',26100.0,nM,4.58,,,UO_0000065,0,CHEMBL4425355,organism-based format,,CHEMBL4425090,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against multidrug-resistant Plasmodium falciparum K1 infected in human RBC incubated for 18 to 20 hrs by microdilution radioisotope method,K1,4.58,inactive,4.58,multidrug resistant,MDR,<=5.0,2,5948,K1
CHEMBL2435443,,,291.44,0.0,4.25,14e,CCCCNC(C)c1cc2c(cc1OC)OC(C)(C)CC2,IC50,'=',3220.0,nM,5.49,,,UO_0000065,0,CHEMBL2438763,organism-based format,,CHEMBL2434884,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against chloroquine/pyrimethamine-resistant erythrocytic form of Plasmodium falciparum K1 assessed as parasite growth inhibition,K1,5.49,inactive,5.49,chloroquine/pyrimethamine resistant,"CQR, PYRR",5.0-6.0,1,5948,K1
CHEMBL2312444,,,355.83,0.0,2.17,21,Nc1cc(N2CCN(c3ccnc4cc(Cl)ccc34)CC2)nc(N)n1,IC50,'=',70.0,nM,7.16,,,UO_0000065,0,CHEMBL2320055,organism-based format,,CHEMBL2311481,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-susceptible Plasmodium falciparum D10 asexual erythrocyte forms after 48 hrs by parasite LDH assay,D10,7.15,active,7.15,chloroquine susceptible,CQS,6.0-7.5,2,1503,D10
CHEMBL5430800,,,361.92,0.0,4.07,137b,CC(C)CC(CN1CCOCC1)N(C)c1ccnc2cc(Cl)ccc12,IC50,'=',1190.0,nM,5.92,,,UO_0000065,0,CHEMBL5345238,organism-based format,,CHEMBL5344418,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as reduction in parasite growth incubated for 72 hrs by SYBR Green staining based fluorescence analysis,K1,5.92,inactive,5.92,chloroquine resistant,CQR,5.0-6.0,2,5948,K1
CHEMBL2333009,,,499.02,1.0,5.89,15,O=C1/C(=C/c2ccc([N+](=O)[O-])cc2)SC(=S)N1CCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',88.8,nM,7.05,,,UO_0000065,0,CHEMBL2345690,organism-based format,,CHEMBL2331443,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum K1 assessed as parasite growth inhibition after 72 hrs by MSF assay,K1,7.05,active,7.05,,,6.0-7.5,2,5948,K1
CHEMBL5280818,,,416.53,0.0,4.05,16,Cc1noc(-c2ccc(CCN3CCC(Nc4nc5ccccc5n4C)CC3)cc2)n1,IC50,'=',82.0,nM,7.09,,,UO_0000065,0,CHEMBL5239928,organism-based format,,CHEMBL5236628,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug resistant Plasmodium falciparum K1 incubated for 72 hrs by microplate reader assay,K1,7.09,active,7.09,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL3120291,,,487.57,0.0,4.19,35,CNc1nc(NCCCN(C)C)c2sc(-c3ccc(S(C)(=O)=O)cc3C(F)(F)F)cc2n1,IC50,'=',800.0,nM,6.1,,,UO_0000065,0,CHEMBL3123463,organism-based format,,CHEMBL3120127,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1,K1,6.1,active,6.1,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL3593460,,,503.6,1.0,8.23,4d,C/C=C/C=C/C=C/C[N+](C)(C)CCCCCCCCCCCCCCCC,IC50,'=',620.0,nM,6.21,,,UO_0000065,0,CHEMBL3594596,organism-based format,,CHEMBL3593187,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 assessed as inhibition of parasite growth after 72 hrs by parasite lactate dehydrogenase assay,D10,6.21,active,6.21,chloroquine sensitive,CQS,6.0-7.5,2,1503,D10
CHEMBL565698,,,487.69,0.0,4.47,7j,CC(C)N1CCN(Cc2ccc([C@@H]3O[C@@H]4O[C@@]5(C)CC[C@H]6[C@H](C)CC[C@@H]([C@H]3C)[C@@]46OO5)n2C)CC1,IC50,'=',8.3,nM,8.08,,,UO_0000065,0,CHEMBL1041451,organism-based format,,CHEMBL1154742,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 (Thailand) assessed as growth inhibition by [3H]hypoxanthine incorporation assay,K1,8.08,high_potency,8.08,chloroquine resistant,CQR,>=7.5,2,5948,K1
CHEMBL3401413,,,410.99,0.0,4.46,3d,O=C1CC2(N3CCCCC3)CC(c3ccccc3)C(N1)C(c1ccccc1)C2,IC50,'=',13000.0,nM,4.89,,,UO_0000065,0,CHEMBL3407061,organism-based format,,CHEMBL3400138,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine and pyrimethamine resistant Plasmodium falciparum K1 infected in human red blood cells assessed as reduction in parasite viability after 48 hrs by [3H]-hypoxanthine incorporation assay,K1,4.89,inactive,4.89,chloroquine and pyrimethamine resistant,"CQR, PYRR",<=5.0,1,5948,K1
CHEMBL2418401,,,476.96,1.0,5.71,5d,CCOC(=O)c1c(C)nc(OCCCNc2ccnc3cc(Cl)ccc23)nc1-c1ccccc1,IC50,'=',478.0,nM,6.32,,,UO_0000065,0,CHEMBL2423063,organism-based format,,CHEMBL2417501,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D10 by two-fold dilution technique,D10,6.32,active,6.32,chloroquine sensitive,CQS,6.0-7.5,2,1503,D10
CHEMBL1946883,,,280.32,0.0,3.59,28,COc1cc(CCc2ccc3ccccc3c2)oc(=O)c1,IC50,'=',16000.0,nM,4.8,,,UO_0000065,0,CHEMBL1947428,organism-based format,,CHEMBL1944624,1,Scientific Literature,Bioorg Med Chem,,Antiprotozoal activity against erythrocytic stages chloroquine- and pyrimethamine-resistant Plasmodium falciparum K1 assessed as inhibition of [3H]hypoxanthine incorporation pre-incubated for 48 hrs prior [3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting,K1,4.8,inactive,4.8,erythrocytic stages chloroquine and pyrimethamine resistant,"CQR, PYRR",<=5.0,1,5948,K1
CHEMBL2414271,,,534.07,2.0,7.73,27,CC(C)(C)n1nnnc1C(Nc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1)c1cccc2ccccc12,IC50,'=',77.79,nM,7.11,,,UO_0000065,0,CHEMBL2415451,organism-based format,,CHEMBL2413038,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 after 72 hrs by MSF assay,K1,7.11,active,7.11,chloroquine resistant,CQR,6.0-7.5,2,5948,K1
